count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles,day_of_week,month,is_weekend,hour_bin,total_vehicles,total_cycles,vehicle_density_km,hgv_dominant,mean_vehicles_by_direction,lat_lon_delta
6961,S,2019,2019-06-25,13,1,South West,210,Dorset,A352,Major,C19 Crossroads,B3146 Crossroads,365527,104991,50.843408,-2.4909904,9.5,5.9,0,3,28,1,9,0,2,0,0,0,2,4,45,1,6,0,Afternoon,45,0,4.7368421052631575,0,1095.1927710843374,0.6848730041739123
6961,S,2019,2019-06-25,9,1,South West,210,Dorset,A352,Major,C19 Crossroads,B3146 Crossroads,365527,104991,50.843408,-2.4909904,9.5,5.9,0,0,32,2,15,3,1,0,2,0,0,6,55,1,6,0,Morning,55,0,5.7894736842105265,0,1095.1927710843374,0.6848730041739123
6961,S,2019,2019-06-25,8,1,South West,210,Dorset,A352,Major,C19 Crossroads,B3146 Crossroads,365527,104991,50.843408,-2.4909904,9.5,5.9,0,1,40,0,15,3,0,1,0,2,0,6,62,1,6,0,Morning,62,0,6.526315789473684,0,1095.1927710843374,0.6848730041739123
6961,S,2019,2019-06-25,14,1,South West,210,Dorset,A352,Major,C19 Crossroads,B3146 Crossroads,365527,104991,50.843408,-2.4909904,9.5,5.9,1,0,24,1,11,1,0,1,1,0,0,3,39,1,6,0,Afternoon,39,1,4.105263157894737,0,1095.1927710843374,0.6848730041739123
6961,N,2019,2019-06-25,7,1,South West,210,Dorset,A352,Major,C19 Crossroads,B3146 Crossroads,365527,104991,50.843408,-2.4909904,9.5,5.9,0,0,32,1,11,1,0,0,0,0,0,1,45,1,6,0,Morning,45,0,4.7368421052631575,0,1096.3680981595091,0.6848730041739123
6961,N,2019,2019-06-25,11,1,South West,210,Dorset,A352,Major,C19 Crossroads,B3146 Crossroads,365527,104991,50.843408,-2.4909904,9.5,5.9,2,2,38,1,6,0,0,0,0,0,0,0,47,1,6,0,Morning,47,2,4.947368421052632,0,1096.3680981595091,0.6848730041739123
6961,S,2019,2019-06-25,11,1,South West,210,Dorset,A352,Major,C19 Crossroads,B3146 Crossroads,365527,104991,50.843408,-2.4909904,9.5,5.9,0,0,31,0,7,2,0,0,0,1,1,4,42,1,6,0,Morning,42,0,4.421052631578948,0,1095.1927710843374,0.6848730041739123
6994,E,2019,2019-04-01,11,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,2,3,309,5,76,9,3,0,0,1,1,14,407,0,4,0,Morning,407,2,67.83333333333333,0,598.2,0.5178705979218466
6994,W,2019,2019-04-01,18,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,7,18,595,7,60,2,0,1,0,0,0,3,683,0,4,0,Evening,683,7,113.83333333333333,0,779.0666666666667,0.5178705979218466
6994,W,2019,2019-04-01,10,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,1,2,294,4,64,14,0,1,1,1,6,23,387,0,4,0,Morning,387,1,64.5,0,779.0666666666667,0.5178705979218466
6994,W,2019,2019-04-01,17,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,8,26,725,5,120,2,0,0,0,0,1,3,879,0,4,0,Afternoon,879,8,146.5,0,779.0666666666667,0.5178705979218466
6994,W,2019,2019-04-01,16,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,3,15,659,6,118,6,4,0,0,0,2,12,810,0,4,0,Afternoon,810,3,135.0,0,779.0666666666667,0.5178705979218466
6994,W,2019,2019-04-01,7,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,1,5,318,6,93,8,4,3,0,0,4,19,441,0,4,0,Morning,441,1,73.5,0,779.0666666666667,0.5178705979218466
6994,E,2019,2019-04-01,13,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,0,2,367,7,58,16,0,2,1,2,1,22,456,0,4,0,Afternoon,456,0,76.0,0,598.2,0.5178705979218466
6994,E,2019,2019-04-01,14,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,5,4,285,6,66,7,2,2,0,2,2,15,376,0,4,0,Afternoon,376,5,62.666666666666664,0,598.2,0.5178705979218466
6994,E,2019,2019-04-01,9,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,0,5,376,5,76,7,1,3,0,1,5,17,479,0,4,0,Morning,479,0,79.83333333333333,0,598.2,0.5178705979218466
6994,E,2019,2019-04-01,15,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,3,4,378,4,79,5,0,4,0,2,0,11,476,0,4,0,Afternoon,476,3,79.33333333333333,0,598.2,0.5178705979218466
6994,W,2019,2019-04-01,14,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,1,8,438,8,72,4,2,2,0,0,2,10,536,0,4,0,Afternoon,536,1,89.33333333333333,0,779.0666666666667,0.5178705979218466
6994,E,2019,2019-04-01,17,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,2,4,432,5,50,3,0,1,0,1,0,5,496,0,4,0,Afternoon,496,2,82.66666666666667,0,598.2,0.5178705979218466
6994,W,2019,2019-04-01,12,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,5,6,352,6,72,14,2,0,1,0,2,19,455,0,4,0,Afternoon,455,5,75.83333333333333,0,779.0666666666667,0.5178705979218466
6994,E,2019,2019-04-01,12,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,0,2,379,6,72,13,3,1,0,2,2,21,480,0,4,0,Afternoon,480,0,80.0,0,598.2,0.5178705979218466
6994,W,2019,2019-04-01,9,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,0,1,315,5,67,15,3,4,1,3,4,30,418,0,4,0,Morning,418,0,69.66666666666667,0,779.0666666666667,0.5178705979218466
6994,W,2019,2019-04-01,11,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,1,5,341,10,80,10,4,5,0,3,2,24,460,0,4,0,Morning,460,1,76.66666666666667,0,779.0666666666667,0.5178705979218466
6994,E,2019,2019-04-01,7,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,7,25,672,7,105,6,2,4,0,2,1,15,824,0,4,0,Morning,824,7,137.33333333333334,0,598.2,0.5178705979218466
6994,E,2019,2019-04-01,8,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,7,15,520,12,99,12,3,4,0,0,1,20,666,0,4,0,Morning,666,7,111.0,0,598.2,0.5178705979218466
6994,E,2019,2019-04-01,10,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,1,5,406,8,71,12,2,4,0,2,1,21,511,0,4,0,Morning,511,1,85.16666666666667,0,598.2,0.5178705979218466
6994,W,2019,2019-04-01,13,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,0,10,414,6,74,8,1,0,0,1,0,10,514,0,4,0,Afternoon,514,0,85.66666666666667,0,779.0666666666667,0.5178705979218466
6994,W,2019,2019-04-01,15,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,3,9,464,12,83,8,2,1,1,2,3,17,585,0,4,0,Afternoon,585,3,97.5,0,779.0666666666667,0.5178705979218466
6994,E,2019,2019-04-01,18,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,4,17,348,3,35,0,0,0,0,2,0,2,405,0,4,0,Evening,405,4,67.5,0,598.2,0.5178705979218466
6994,E,2019,2019-04-01,16,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,3,8,438,10,84,4,2,0,1,2,2,11,551,0,4,0,Afternoon,551,3,91.83333333333333,0,598.2,0.5178705979218466
6994,W,2019,2019-04-01,8,1,South West,183,North Somerset,A370,Major,B3133 Smallways,"Chelvey Rd, Backwell",346160,166250,51.392721,-2.7752054,6.0,3.73,0,4,377,7,80,6,1,2,0,2,2,13,481,0,4,0,Morning,481,0,80.16666666666667,0,779.0666666666667,0.5178705979218466
6997,N,2019,2019-07-03,12,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,1,1,143,0,47,7,0,6,1,11,9,34,225,2,7,0,Afternoon,225,1,66.17647058823529,0,1096.3680981595091,0.6381069159982414
6997,S,2019,2019-07-03,9,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,0,131,1,28,5,3,1,2,5,10,26,186,2,7,0,Morning,186,0,54.70588235294118,0,1095.1927710843374,0.6381069159982414
6997,S,2019,2019-07-03,11,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,1,121,1,27,8,0,4,3,10,12,37,187,2,7,0,Morning,187,0,55.0,0,1095.1927710843374,0.6381069159982414
6997,N,2019,2019-07-03,11,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,0,120,0,22,5,3,1,4,3,4,20,162,2,7,0,Morning,162,0,47.64705882352941,0,1096.3680981595091,0.6381069159982414
6997,N,2019,2019-07-03,17,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,2,2,207,0,29,4,1,2,1,3,6,17,255,2,7,0,Afternoon,255,2,75.0,0,1096.3680981595091,0.6381069159982414
6997,N,2019,2019-07-03,9,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,0,127,1,38,6,2,1,3,6,8,26,192,2,7,0,Morning,192,0,56.470588235294116,0,1096.3680981595091,0.6381069159982414
6997,N,2019,2019-07-03,15,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,1,1,203,6,30,9,3,6,2,14,4,38,278,2,7,0,Afternoon,278,1,81.76470588235294,0,1096.3680981595091,0.6381069159982414
6997,N,2019,2019-07-03,13,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,1,103,0,31,10,3,5,4,10,3,35,170,2,7,0,Afternoon,170,0,50.0,0,1096.3680981595091,0.6381069159982414
6997,S,2019,2019-07-03,10,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,1,130,0,37,9,7,6,6,5,6,39,207,2,7,0,Morning,207,0,60.88235294117647,0,1095.1927710843374,0.6381069159982414
6997,S,2019,2019-07-03,12,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,1,106,1,25,10,1,8,3,6,6,34,167,2,7,0,Afternoon,167,0,49.11764705882353,0,1095.1927710843374,0.6381069159982414
6997,S,2019,2019-07-03,14,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,1,132,1,32,8,3,4,2,6,7,30,196,2,7,0,Afternoon,196,0,57.64705882352941,0,1095.1927710843374,0.6381069159982414
6997,N,2019,2019-07-03,10,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,2,109,0,26,9,4,8,8,8,3,40,177,2,7,0,Morning,177,0,52.05882352941177,0,1096.3680981595091,0.6381069159982414
6997,N,2019,2019-07-03,16,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,5,200,0,50,6,2,3,0,7,7,25,280,2,7,0,Afternoon,280,0,82.3529411764706,0,1096.3680981595091,0.6381069159982414
6997,N,2019,2019-07-03,8,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,1,0,168,7,35,8,5,6,3,3,8,33,243,2,7,0,Morning,243,1,71.47058823529412,0,1096.3680981595091,0.6381069159982414
6997,N,2019,2019-07-03,7,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,1,99,0,29,3,1,5,2,6,6,23,152,2,7,0,Morning,152,0,44.70588235294118,0,1096.3680981595091,0.6381069159982414
6997,S,2019,2019-07-03,8,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,2,2,215,5,41,9,3,7,4,7,4,34,297,2,7,0,Morning,297,2,87.3529411764706,0,1095.1927710843374,0.6381069159982414
6997,S,2019,2019-07-03,15,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,1,0,182,6,28,6,0,4,2,6,0,18,234,2,7,0,Afternoon,234,1,68.82352941176471,0,1095.1927710843374,0.6381069159982414
6997,N,2019,2019-07-03,18,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,3,2,124,0,11,2,1,3,4,2,3,15,152,2,7,0,Evening,152,3,44.70588235294118,0,1096.3680981595091,0.6381069159982414
6997,S,2019,2019-07-03,13,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,4,113,1,24,10,0,2,3,6,5,26,168,2,7,0,Afternoon,168,0,49.411764705882355,0,1095.1927710843374,0.6381069159982414
6997,S,2019,2019-07-03,17,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,1,1,174,0,22,0,2,4,4,7,5,22,219,2,7,0,Afternoon,219,1,64.41176470588235,0,1095.1927710843374,0.6381069159982414
6997,S,2019,2019-07-03,18,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,3,2,183,0,21,1,0,1,0,2,5,9,215,2,7,0,Evening,215,3,63.23529411764706,0,1095.1927710843374,0.6381069159982414
6997,N,2019,2019-07-03,14,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,2,120,0,30,7,3,1,2,8,4,25,177,2,7,0,Afternoon,177,0,52.05882352941177,0,1096.3680981595091,0.6381069159982414
6997,S,2019,2019-07-03,7,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,2,1,155,0,54,2,4,8,2,3,4,23,233,2,7,0,Morning,233,2,68.52941176470588,0,1095.1927710843374,0.6381069159982414
6997,S,2019,2019-07-03,16,1,South West,5,Somerset,A371,Major,B3153,A359,364130,132987,51.095061,-2.5136014,3.4,2.11,0,6,131,0,28,3,1,4,2,7,2,19,184,2,7,0,Afternoon,184,0,54.11764705882353,0,1095.1927710843374,0.6381069159982414
7015,S,2019,2019-07-10,13,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,13,867,10,288,38,10,6,4,10,8,76,1254,2,7,0,Afternoon,1254,0,522.5,0,1095.1927710843374,0.6500956748222976
7015,S,2019,2019-07-10,10,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,6,857,9,263,37,8,12,8,9,3,77,1212,2,7,0,Morning,1212,0,505.0,0,1095.1927710843374,0.6500956748222976
7015,N,2019,2019-07-10,7,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,28,1882,3,678,16,8,9,1,7,5,46,2637,2,7,0,Morning,2637,0,1098.75,0,1096.3680981595091,0.6500956748222976
7015,S,2019,2019-07-10,7,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,6,811,4,365,30,11,12,5,17,7,82,1268,2,7,0,Morning,1268,0,528.3333333333334,0,1095.1927710843374,0.6500956748222976
7015,N,2019,2019-07-10,8,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,16,1551,5,492,25,9,7,5,18,9,73,2137,2,7,0,Morning,2137,0,890.4166666666667,0,1096.3680981595091,0.6500956748222976
7015,S,2019,2019-07-10,12,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,8,836,4,285,38,9,7,6,10,2,72,1205,2,7,0,Afternoon,1205,0,502.08333333333337,0,1095.1927710843374,0.6500956748222976
7015,S,2019,2019-07-10,16,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,37,1628,10,628,24,5,4,5,8,2,48,2351,2,7,0,Afternoon,2351,0,979.5833333333334,0,1095.1927710843374,0.6500956748222976
7015,N,2019,2019-07-10,9,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,29,1235,19,315,36,7,10,4,14,10,81,1679,2,7,0,Morning,1679,0,699.5833333333334,0,1096.3680981595091,0.6500956748222976
7015,N,2019,2019-07-10,13,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,8,795,8,256,29,8,10,9,8,7,71,1138,2,7,0,Afternoon,1138,0,474.1666666666667,0,1096.3680981595091,0.6500956748222976
7015,N,2019,2019-07-10,10,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,16,1075,10,275,33,6,13,5,9,3,69,1445,2,7,0,Morning,1445,0,602.0833333333334,0,1096.3680981595091,0.6500956748222976
7015,N,2019,2019-07-10,14,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,5,846,5,266,42,7,8,8,6,2,73,1195,2,7,0,Afternoon,1195,0,497.9166666666667,0,1096.3680981595091,0.6500956748222976
7015,S,2019,2019-07-10,15,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,22,1077,10,501,37,5,9,4,10,5,70,1680,2,7,0,Afternoon,1680,0,700.0,0,1095.1927710843374,0.6500956748222976
7015,S,2019,2019-07-10,14,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,1,15,939,9,369,35,7,13,2,11,2,70,1402,2,7,0,Afternoon,1402,1,584.1666666666667,0,1095.1927710843374,0.6500956748222976
7015,N,2019,2019-07-10,11,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,9,881,3,239,51,6,3,6,11,3,80,1212,2,7,0,Morning,1212,0,505.0,0,1096.3680981595091,0.6500956748222976
7015,N,2019,2019-07-10,17,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,15,1266,7,398,24,0,0,2,1,1,28,1714,2,7,0,Afternoon,1714,0,714.1666666666667,0,1096.3680981595091,0.6500956748222976
7015,S,2019,2019-07-10,18,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,88,1274,3,261,16,0,0,0,3,2,21,1647,2,7,0,Evening,1647,0,686.25,0,1095.1927710843374,0.6500956748222976
7015,S,2019,2019-07-10,9,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,6,838,6,303,58,11,10,2,12,3,96,1249,2,7,0,Morning,1249,0,520.4166666666667,0,1095.1927710843374,0.6500956748222976
7015,S,2019,2019-07-10,8,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,9,1073,10,371,43,9,7,10,13,5,87,1550,2,7,0,Morning,1550,0,645.8333333333334,0,1095.1927710843374,0.6500956748222976
7015,S,2019,2019-07-10,11,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,14,812,11,246,32,10,13,8,16,2,81,1164,2,7,0,Morning,1164,0,485.0,0,1095.1927710843374,0.6500956748222976
7015,S,2019,2019-07-10,17,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,1,66,1844,11,522,10,1,2,0,4,2,19,2462,2,7,0,Afternoon,2462,1,1025.8333333333335,0,1095.1927710843374,0.6500956748222976
7015,N,2019,2019-07-10,12,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,9,767,4,253,28,12,5,2,11,5,63,1096,2,7,0,Afternoon,1096,0,456.6666666666667,0,1096.3680981595091,0.6500956748222976
7015,N,2019,2019-07-10,15,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,6,946,4,348,35,8,8,9,5,4,69,1373,2,7,0,Afternoon,1373,0,572.0833333333334,0,1096.3680981595091,0.6500956748222976
7015,N,2019,2019-07-10,18,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,17,796,9,177,8,0,1,1,5,2,17,1016,2,7,0,Evening,1016,0,423.33333333333337,0,1096.3680981595091,0.6500956748222976
7015,N,2019,2019-07-10,16,1,South West,71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.559969,-3.5935876,2.4,1.49,0,21,1123,15,503,30,7,7,7,8,3,62,1724,2,7,0,Afternoon,1724,0,718.3333333333334,0,1096.3680981595091,0.6500956748222976
7025,N,2019,2019-04-29,17,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,2,212,3,45,3,1,1,2,0,2,9,271,0,4,0,Afternoon,271,0,22.583333333333332,0,1096.3680981595091,1.0662386785730564
7025,N,2019,2019-04-29,12,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,1,4,157,6,32,2,3,1,1,1,4,12,211,0,4,0,Afternoon,211,1,17.583333333333332,0,1096.3680981595091,1.0662386785730564
7025,S,2019,2019-04-29,7,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,1,145,6,36,5,5,1,1,3,2,17,205,0,4,0,Morning,205,0,17.083333333333332,0,1095.1927710843374,1.0662386785730564
7025,N,2019,2019-04-29,10,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,1,0,178,1,45,11,2,1,0,0,3,17,241,0,4,0,Morning,241,1,20.083333333333332,0,1096.3680981595091,1.0662386785730564
7025,S,2019,2019-04-29,9,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,2,159,3,55,7,2,1,0,0,4,14,233,0,4,0,Morning,233,0,19.416666666666668,0,1095.1927710843374,1.0662386785730564
7025,N,2019,2019-04-29,11,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,0,150,2,32,11,3,0,3,4,1,22,206,0,4,0,Morning,206,0,17.166666666666668,0,1096.3680981595091,1.0662386785730564
7025,S,2019,2019-04-29,16,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,1,1,176,3,69,6,1,1,0,0,0,8,257,0,4,0,Afternoon,257,1,21.416666666666668,0,1095.1927710843374,1.0662386785730564
7025,N,2019,2019-04-29,8,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,0,176,2,61,6,0,0,1,1,1,9,248,0,4,0,Morning,248,0,20.666666666666668,0,1096.3680981595091,1.0662386785730564
7025,N,2019,2019-04-29,13,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,1,1,141,2,24,7,1,0,0,0,2,10,178,0,4,0,Afternoon,178,1,14.833333333333334,0,1096.3680981595091,1.0662386785730564
7025,S,2019,2019-04-29,13,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,2,149,1,36,7,3,2,2,0,1,15,203,0,4,0,Afternoon,203,0,16.916666666666668,0,1095.1927710843374,1.0662386785730564
7025,S,2019,2019-04-29,11,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,1,152,1,42,1,3,1,2,4,0,11,207,0,4,0,Morning,207,0,17.25,0,1095.1927710843374,1.0662386785730564
7025,S,2019,2019-04-29,15,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,1,3,170,1,44,9,0,0,0,0,2,11,229,0,4,0,Afternoon,229,1,19.083333333333332,0,1095.1927710843374,1.0662386785730564
7025,S,2019,2019-04-29,14,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,1,4,143,6,37,5,1,0,0,4,0,10,200,0,4,0,Afternoon,200,1,16.666666666666668,0,1095.1927710843374,1.0662386785730564
7025,N,2019,2019-04-29,7,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,2,195,2,68,9,0,0,0,0,4,13,280,0,4,0,Morning,280,0,23.333333333333332,0,1096.3680981595091,1.0662386785730564
7025,N,2019,2019-04-29,14,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,0,143,2,41,4,1,0,0,1,4,10,196,0,4,0,Afternoon,196,0,16.333333333333332,0,1096.3680981595091,1.0662386785730564
7025,N,2019,2019-04-29,18,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,1,1,114,1,24,0,0,0,1,0,0,1,141,0,4,0,Evening,141,1,11.75,0,1096.3680981595091,1.0662386785730564
