"count_point_id","direction_of_travel","year","count_date","hour","region_id","region_name","local_authority_id","local_authority_name","road_name","road_type","start_junction_road_name","end_junction_road_name","easting","northing","latitude","longitude","link_length_km","link_length_miles","pedal_cycles","two_wheeled_motor_vehicles","cars_and_taxis","buses_and_coaches","lgvs","hgvs_2_rigid_axle","hgvs_3_rigid_axle","hgvs_4_or_more_rigid_axle","hgvs_3_or_4_articulated_axle","hgvs_5_articulated_axle","hgvs_6_articulated_axle","all_hgvs","all_motor_vehicles"
52,"E",2019,"2019-09-06",17,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,6,1,16,0,8,0,0,0,0,0,0,0,25
52,"E",2019,"2019-09-06",12,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,9,1,28,0,8,0,0,0,0,0,0,0,37
52,"E",2019,"2019-09-06",14,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,7,0,18,0,9,0,0,0,0,0,0,0,27
52,"W",2019,"2019-09-06",14,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,3,1,20,1,11,0,0,0,0,0,0,0,33
52,"W",2019,"2019-09-06",12,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,3,0,19,1,9,0,0,0,0,0,0,0,29
52,"W",2019,"2019-09-06",17,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,4,2,8,1,12,0,0,0,0,0,0,0,23
52,"W",2019,"2019-09-06",18,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,4,0,13,0,6,0,0,0,0,0,0,0,19
52,"E",2019,"2019-09-06",9,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,4,0,19,0,12,1,0,0,0,0,0,1,32
52,"W",2019,"2019-09-06",10,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,3,1,24,1,12,0,0,0,0,0,0,0,38
52,"E",2019,"2019-09-06",8,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,4,1,9,0,7,0,0,0,0,0,0,0,17
52,"E",2019,"2019-09-06",18,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,0,1,10,0,3,0,0,0,0,0,0,0,14
52,"W",2019,"2019-09-06",15,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,5,1,27,1,22,0,0,0,0,0,0,0,51
52,"E",2019,"2019-09-06",13,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,8,0,22,0,6,0,0,0,0,0,0,0,28
52,"E",2019,"2019-09-06",10,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,7,1,20,0,7,2,0,0,0,0,0,2,30
52,"W",2019,"2019-09-06",16,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,6,2,17,1,16,0,0,0,0,0,0,0,36
52,"E",2019,"2019-09-06",11,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,8,2,14,0,7,0,0,0,0,0,0,0,23
52,"E",2019,"2019-09-06",7,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,3,1,4,0,4,0,0,0,0,0,0,0,9
52,"W",2019,"2019-09-06",7,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,4,0,10,0,6,0,0,0,0,0,0,0,16
52,"W",2019,"2019-09-06",8,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,41,2,33,0,10,0,0,0,0,0,0,0,45
52,"W",2019,"2019-09-06",13,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,3,0,15,0,11,1,0,0,0,0,0,1,27
52,"W",2019,"2019-09-06",9,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,10,3,20,1,16,1,0,0,0,0,0,1,41
52,"E",2019,"2019-09-06",15,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,29,1,33,0,11,0,0,0,0,0,0,0,45
52,"W",2019,"2019-09-06",11,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,3,2,7,1,21,0,0,0,0,0,0,0,31
52,"E",2019,"2019-09-06",16,1,"South West",1,"Isles of Scilly","A3112","Major","A3111","A3110",91203,10217,49.91223900,-6.30284770,2.00,1.24,9,1,13,0,7,0,0,0,0,0,0,0,21
6016,"W",2019,"2019-10-02",14,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,5,1522,7,554,44,19,11,18,67,95,254,2342
6016,"E",2019,"2019-10-02",10,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,5,1124,14,351,52,12,15,20,90,84,273,1767
6016,"W",2019,"2019-10-02",9,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,12,1352,11,336,19,10,11,10,85,43,178,1889
6016,"E",2019,"2019-10-02",7,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,9,2284,11,701,55,13,20,9,72,58,227,3232
6016,"E",2019,"2019-10-02",9,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,5,1434,14,411,47,10,10,11,86,84,248,2112
6016,"E",2019,"2019-10-02",13,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,4,1337,10,366,48,7,14,14,102,77,262,1979
6016,"W",2019,"2019-10-02",15,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,5,1843,11,614,61,8,7,13,67,112,268,2741
6016,"W",2019,"2019-10-02",16,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,7,1468,8,446,22,4,14,6,29,52,127,2056
6016,"E",2019,"2019-10-02",16,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,6,1999,7,407,42,1,3,13,78,62,199,2618
6016,"E",2019,"2019-10-02",11,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,1,1248,10,333,36,7,9,15,82,94,243,1835
6016,"W",2019,"2019-10-02",10,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,1,1307,18,341,31,12,14,14,96,78,245,1912
6016,"E",2019,"2019-10-02",17,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,8,1981,14,286,23,2,2,12,85,74,198,2487
6016,"E",2019,"2019-10-02",18,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,4,1422,10,224,26,2,1,9,77,46,161,1821
6016,"W",2019,"2019-10-02",8,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,11,1657,1,349,29,5,9,6,78,80,207,2225
6016,"E",2019,"2019-10-02",8,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,8,2174,8,574,87,11,18,6,63,105,290,3054
6016,"E",2019,"2019-10-02",14,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,4,1403,20,407,50,6,13,9,128,74,280,2114
6016,"E",2019,"2019-10-02",15,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,9,1728,11,429,36,6,9,19,92,91,253,2430
6016,"W",2019,"2019-10-02",7,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,7,1961,1,481,40,9,5,6,79,96,235,2685
6016,"E",2019,"2019-10-02",12,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,1,1157,12,334,45,7,11,13,93,79,248,1752
6016,"W",2019,"2019-10-02",11,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,8,1254,3,378,27,14,8,13,74,76,212,1855
6016,"W",2019,"2019-10-02",12,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,7,1243,15,387,46,7,17,14,79,97,260,1912
6016,"W",2019,"2019-10-02",13,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,7,1247,9,448,46,8,20,15,45,88,222,1933
6016,"W",2019,"2019-10-02",17,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,12,1696,5,351,15,3,2,4,18,44,86,2150
6016,"W",2019,"2019-10-02",18,1,"South West",68,"Wiltshire","M4","Major","LA Boundary",17,389200,179080,51.51054200,-2.15701490,10.00,6.21,0,7,1613,7,249,14,3,3,8,22,23,73,1949
6019,"S",2019,"2019-06-17",10,1,"South West",70,"Gloucestershire","M5","Major",11,10,389660,223200,51.90723900,-2.15171000,4.70,2.92,0,2,2651,15,519,133,14,13,17,35,250,462,3649
6019,"S",2019,"2019-06-17",12,1,"South West",70,"Gloucestershire","M5","Major",11,10,389660,223200,51.90723900,-2.15171000,4.70,2.92,0,14,2548,16,423,107,14,17,23,21,198,380,3381
6019,"N",2019,"2019-06-17",9,1,"South West",70,"Gloucestershire","M5","Major",11,10,389660,223200,51.90723900,-2.15171000,4.70,2.92,0,2,1705,10,398,93,12,14,13,35,205,372,2487
6019,"S",2019,"2019-06-17",11,1,"South West",70,"Gloucestershire","M5","Major",11,10,389660,223200,51.90723900,-2.15171000,4.70,2.92,0,4,2709,12,446,108,12,8,14,27,201,370,3541
6019,"N",2019,"2019-06-17",18,1,"South West",70,"Gloucestershire","M5","Major",11,10,389660,223200,51.90723900,-2.15171000,4.70,2.92,0,7,1978,5,268,54,2,0,17,45,208,326,2584
6019,"N",2019,"2019-06-17",7,1,"South West",70,"Gloucestershire","M5","Major",11,10,389660,223200,51.90723900,-2.15171000,4.70,2.92,0,9,2029,3,477,80,24,10,9,14,192,329,2847
